age,id_number,phone,children,seniority_months,net_salary,other_income,household_income,fixed_expenses,existing_loans,existing_loan_amount_remaining,existing_loan_monthly,account_number,savings,assets_value,credit_amount,credit_duration_months,dti,risk_score,default,dti_risk,score_group_Bon,score_group_Moyen,score_group_Risque élevé,score_group_Très risqué,credit_type_encoded,contract_type_encoded
67,10001099,239971710,0,226,2215,0,2215,714,False,0,0,9335984742298359,811,16625,156253,301,0.2343625087181179,0.4910590945309409,1,0,False,True,False,False,,
54,10001100,289134873,1,15,1032,0,1032,136,True,18177,330,6677153902262473,183,11688,12565,80,0.4719597868217054,0.655638735229924,1,0,False,False,False,True,,
27,10001101,249057246,0,15,689,0,689,1189,True,8753,148,6500329909006476,4156,61791,6586,35,0.4879120879120879,0.7778302999508863,1,0,False,False,False,True,,
63,10001102,227969238,2,48,788,0,788,442,False,0,0,1442787355404231,1768,7904,8484,42,0.2563451776649746,0.4950015853596523,1,0,False,True,False,False,,2.0
41,10001103,272371131,1,10,979,0,979,873,True,18964,296,6979206754939343,1144,92640,11907,53,0.531828781775782,0.777276476602708,1,1,False,False,False,True,,
35,10001104,277259613,0,39,3792,0,3792,788,False,0,0,9690453925287835,19378,38220,9489,58,0.0431443692710606,0.0484286337843736,0,0,False,False,False,False,,1.0
42,10001105,278506338,0,355,483,0,483,809,False,0,0,7338133073453302,1398,13838,10972,42,0.5408656216109632,0.7921077592522976,1,1,False,False,False,True,,
27,10001106,222153955,0,8,663,0,663,777,True,22723,264,3641224740985372,3149,86906,7795,69,0.5685837322665968,0.7724403301523316,1,1,False,False,False,True,,
38,10001107,263255602,1,17,520,936,1456,1103,False,0,0,335051602325107,220,20127,10727,58,0.1270249147404319,0.5103417908013198,1,0,False,False,True,False,,
62,10001108,258837208,0,24,2316,0,2316,948,False,0,0,1555870940422456,5357,0,6684,30,0.0962003454231433,0.139609842363552,0,0,False,False,False,False,,1.0
38,10001109,277399750,0,39,761,338,1099,1638,False,0,0,4119925512538078,6193,206014,22869,51,0.4080179842637692,0.6826157867222542,1,0,False,False,False,True,,3.0
67,10001110,211421591,1,196,1905,0,1905,359,False,0,0,1913505349419715,11,0,4657,64,0.0381971784776902,0.3930742822159038,0,0,False,True,False,False,,
32,10001111,298943201,0,75,3176,0,3176,448,True,24054,546,7557166328246306,2671,111154,3146,23,0.2149819296900668,0.2374024947819329,0,0,True,False,False,False,,1.0
39,10001112,242062038,0,115,0,0,0,1141,True,23841,218,1621856352007615,16823,13272,9033,8,1347.125,1.0,1,1,False,False,False,True,,
50,10001113,292414513,0,166,2996,0,2996,267,False,0,0,420598685697714,2675,0,3319,46,0.0240828350844604,0.0618563794855511,0,0,False,False,False,False,,1.0
73,10001114,232259144,0,101,1244,0,1244,1326,False,0,0,3360809010146103,6840,22225,13388,28,0.3843592099219109,0.4114577178291656,1,0,False,True,False,False,,1.0
42,10001115,279006257,2,213,2406,765,3171,194,False,0,0,9278888189304616,1949,7941,14110,46,0.0967326176079415,0.2202461232848171,0,0,True,False,False,False,,1.0
56,10001116,228840235,1,11,1942,0,1942,816,False,0,0,3881687851856905,24269,0,1332,11,0.0623537121992322,0.2379692912648628,0,0,True,False,False,False,,3.0
36,10001117,269890694,0,155,2500,0,2500,1524,False,0,0,965688267280072,2738,59047,12480,74,0.0674594594594594,0.2745490942557011,0,0,True,False,False,False,,1.0
36,10001118,231370471,3,36,1366,0,1366,1404,True,14586,286,7208147237356407,527,0,18825,68,0.4120338472138489,0.7633876659105768,1,0,False,False,False,True,,3.0
54,10001119,234044459,0,156,2729,0,2729,424,True,20473,1023,8308306978999514,1018,141508,11150,82,0.4246887540330148,0.4749222894711061,1,0,False,True,False,False,,1.0
43,10001120,286015183,0,68,1194,0,1194,716,False,0,0,5498367146749066,13837,88160,10391,28,0.3108100023929169,0.2142737497008853,0,0,True,False,False,False,,1.0
67,10001121,285942072,0,159,2931,1176,4107,162,False,0,0,8867518571164560,20430,21010,24412,19,0.3128420027424295,0.1636836846997129,0,0,False,False,False,False,,1.0
43,10001122,298504955,1,193,1827,0,1827,1914,False,0,0,5956343180739200,1453,0,28230,57,0.2710799988476939,0.4552812078561758,0,0,False,True,False,False,,1.0
27,10001123,229622504,0,31,1825,0,1825,1500,False,0,0,2585653377730316,750,54152,27948,37,0.413891151425398,0.6334772134875326,1,0,False,False,True,False,,3.0
43,10001124,274894729,0,93,959,0,959,1230,True,10657,222,7871926154872012,1617,57507,26120,45,0.8367512455103696,0.9647075592709988,1,1,False,False,False,True,,2.0
70,10001125,258156722,1,10,3425,0,3425,1108,False,0,0,4025455005490809,789,0,5792,30,0.0563698296836982,0.3938337071799465,0,0,False,True,False,False,,1.0
40,10001126,215425057,0,187,2550,0,2550,1355,False,0,0,9839767388724616,1229,0,2120,34,0.0244521337946943,0.173598004140503,0,0,False,False,False,False,,1.0
51,10001127,239369404,0,166,2583,0,2583,577,False,0,0,3034383000914352,652,59684,5748,41,0.0542760828305147,0.3825357768924398,1,0,False,True,False,False,,
58,10001128,275450221,0,195,2830,0,2830,1212,True,4229,183,9493074179965466,10104,117875,15947,32,0.2407575088339222,0.3338314728255523,0,0,True,False,False,False,,1.0
65,10001129,241104946,2,24,579,264,843,1726,False,0,0,2897351896225275,7593,0,6947,56,0.1471572614811049,0.5159803423148619,0,0,False,False,True,False,,
35,10001130,218437082,1,98,2147,84,2231,1129,False,0,0,6002230234056771,1260,16087,2205,22,0.0449248196894992,0.3296436850752065,0,0,True,False,False,False,,
67,10001131,245481411,2,17,2332,0,2332,343,True,24772,348,2515890418280516,11245,12855,4037,58,0.1790752351097178,0.1936927012480038,0,0,False,False,False,False,,1.0
56,10001132,259584751,0,155,2715,0,2715,1769,False,0,0,6608123927884479,5699,7139,8646,71,0.0448525406583145,0.1838613207536897,0,0,False,False,False,False,,1.0
74,10001133,241409454,0,9,1288,0,1288,1617,False,0,0,986361527695844,3206,14861,12206,36,0.2632418909592822,0.5910847353052867,1,0,False,False,True,False,,3.0
71,10001134,215745651,2,89,1634,0,1634,1416,True,5722,150,4202248248863137,25591,0,5711,35,0.1916593810106662,0.3066515125021857,0,0,True,False,False,False,,1.0
46,10001135,299736040,0,34,3145,0,3145,1013,False,0,0,3714503118026691,936,0,1598,49,0.010369553226696,0.13538943593258,0,0,False,False,False,False,,1.0
54,10001136,237752746,0,177,2829,0,2829,471,False,0,0,4193960610471891,1099,0,7518,61,0.0435651826226031,0.2131669511948541,0,0,True,False,False,False,,1.0
64,10001137,279509378,1,221,764,714,1478,2035,False,0,0,1992569247688341,1498,34470,2631,13,0.1369314041844488,0.4974718678091551,1,0,False,True,False,False,,2.0
25,10001138,258486337,0,45,2931,0,2931,944,False,0,0,341413181181405,3297,111326,14012,34,0.1406064984847572,0.4074974511359722,0,0,False,True,False,False,,3.0
57,10001139,262088975,0,32,1742,0,1742,410,True,5965,90,1325179044708560,1077,0,14416,74,0.1634964470785366,0.3857621318093977,1,0,False,True,False,False,,1.0
69,10001140,273038607,0,246,1942,412,2354,235,False,0,0,9406714878310314,5292,21920,4111,22,0.079381323858809,0.1967270410133622,0,0,False,False,False,False,,
26,10001141,271021210,0,60,3134,0,3134,1993,False,0,0,5645722757940740,2980,0,6036,26,0.0740758921996956,0.2262951037043691,0,0,True,False,False,False,,1.0
57,10001142,216232730,0,17,2411,0,2411,223,False,0,0,3374499987093391,1707,49502,144200,312,0.1916961788384434,0.4381848541176117,1,0,False,True,False,False,,3.0
56,10001143,215355917,0,138,1635,0,1635,1139,True,2607,186,3694126410603267,136,14181,22529,40,0.4582415902140673,0.5865847697463524,1,0,False,False,True,False,,1.0
55,10001144,297043518,0,45,1962,646,2608,489,False,0,0,5318057631010896,1925,7708,10535,30,0.1346497955010225,0.3954435362717833,0,0,False,True,False,False,,3.0
46,10001145,253496088,1,12,544,0,544,375,True,28573,1360,5461253606400474,1968,101570,9598,42,2.9200805322128853,1.0,1,1,False,False,False,True,,
62,10001146,223854626,0,47,2535,0,2535,932,True,2309,24,8679486989484817,1455,0,12798,27,0.1964497041420118,0.4109916593890702,1,0,False,True,False,False,,1.0
75,10001147,279977486,0,148,2099,0,2099,465,False,0,0,361007701773759,14517,0,3498,70,0.0238072551555162,0.042753011638195,0,0,False,False,False,False,,1.0
51,10001148,295035920,0,84,1877,0,1877,839,True,7669,66,4933078111719600,12777,6754,3408,52,0.0700790951190525,0.1950801196672267,0,0,False,False,False,False,,1.0
63,10001149,246707919,0,23,1430,0,1430,657,False,0,0,4902144415596743,3645,0,6699,12,0.3903846153846154,0.3162639599206763,0,0,True,False,False,False,,1.0
64,10001150,245341684,2,55,3148,0,3148,628,True,14010,318,3384965523917033,1140,192426,17750,49,0.2160879599616212,0.4035145983054553,0,0,False,True,False,False,,1.0
27,10001151,287662596,0,258,802,0,802,949,False,0,0,5300499926653619,11708,13061,4278,21,0.2540078375489847,0.4290969006056288,0,0,False,True,False,False,,2.0
53,10001152,283061428,0,22,1434,0,1434,628,True,10869,201,7731739462487238,2773,53045,6698,59,0.2193343261707207,0.5206356311454018,1,0,False,False,True,False,,
60,10001153,286525600,1,112,1964,0,1964,1071,False,0,0,5865392768714134,2933,0,14515,49,0.1508271332973108,0.3017176242336927,0,0,True,False,False,False,,1.0
66,10001154,233333727,0,13,1939,812,2751,184,False,0,0,9317967060558173,919,0,13652,7,0.7089370099184712,0.6301452766130798,1,1,False,False,True,False,,3.0
73,10001155,260554391,1,47,3647,0,3647,925,False,0,0,5792116250698935,6071,5020,7122,83,0.023528168060231,0.2269943516537011,0,0,True,False,False,False,,
64,10001156,297734815,2,25,1298,0,1298,781,False,0,0,4646398970145570,659,0,8998,40,0.1733050847457627,0.4949301994006866,1,0,False,True,False,False,,3.0
74,10001157,260803895,0,208,2577,0,2577,194,False,0,0,3934271866925529,820,13340,28889,39,0.2874441558958439,0.3205931578490412,1,0,True,False,False,False,,1.0
43,10001158,259029303,1,183,2595,699,3294,439,True,4302,37,509260001101561,183,218588,2286,46,0.0263192629550434,0.3145150996815367,0,0,True,False,False,False,,1.0
54,10001159,288876916,2,42,1133,0,1133,215,False,0,0,6197384498121300,7870,56937,7688,19,0.3571329028661681,0.3213174153388768,0,0,True,False,False,False,,3.0
46,10001160,297689346,0,17,2377,0,2377,1793,True,9022,82,8823846990867233,203,82870,15614,82,0.1146043896282462,0.4563885155376997,0,0,False,True,False,False,,1.0
74,10001161,220447168,0,13,1397,0,1397,584,False,0,0,1044817736556192,91,0,8000,57,0.1004659106606889,0.4506174467426022,1,0,False,True,False,False,,2.0
60,10001162,279345320,0,137,1780,0,1780,874,False,0,0,2188220631864176,12854,0,19368,80,0.1360112359550561,0.3453286254358725,0,0,True,False,False,False,,2.0
52,10001163,243767356,0,64,1868,0,1868,477,False,0,0,1302364169368359,2483,42015,10501,46,0.1222069639698352,0.2398995522525481,0,0,True,False,False,False,,1.0
71,10001164,260509993,0,178,2476,0,2476,332,False,0,0,9167640323919325,1622,29668,5083,23,0.0892568659127625,0.1920078068100499,0,0,False,False,False,False,,1.0
64,10001165,239917031,2,37,636,0,636,1270,False,0,0,2826712693794999,3111,0,5314,47,0.1777733172755252,0.6035727181667109,1,0,False,False,True,False,,
38,10001166,279306247,0,6,1735,248,1983,412,True,12595,159,5225296444843686,806,0,20790,45,0.313161875945537,0.598676297225372,1,0,False,False,True,False,,3.0
28,10001167,264471218,3,42,404,0,404,1677,True,110,20,8111433064098058,783,0,24144,69,0.91562634524322,1.0,1,1,False,False,False,True,,
65,10001168,257365168,0,48,2064,0,2064,1640,False,0,0,7715559062787902,1275,138828,6925,29,0.1156943330660251,0.3286459916929903,0,0,True,False,False,False,,1.0
70,10001169,256309454,2,10,2662,0,2662,1094,False,0,0,5912046372162660,234,121763,1330,18,0.0277569079221971,0.3875866099006594,0,0,False,True,False,False,,3.0
33,10001170,275345452,0,23,1689,0,1689,1232,False,0,0,3235841802955999,3148,28914,884,44,0.0118951504386673,0.2641719145271543,0,0,True,False,False,False,,3.0
35,10001171,274707720,3,14,738,289,1027,794,False,0,0,7737939579551924,4742,0,7421,28,0.258067881485603,0.4414137249493307,1,0,False,True,False,False,,
43,10001172,291095825,0,178,1518,0,1518,251,True,2879,27,7411173670386256,9710,0,9483,108,0.0756294832381788,0.1550541648367735,0,0,False,False,False,False,,1.0
29,10001173,210885526,0,28,3072,0,3072,1428,True,1151,41,7611258423300805,142,25644,8449,68,0.0537923177083333,0.3878825428377712,1,0,False,True,False,False,,1.0
66,10001174,277355419,0,237,2877,0,2877,1725,True,14415,165,6308292482873210,24234,84714,16342,32,0.234858359402155,0.2838807785888078,0,0,True,False,False,False,,1.0
35,10001175,228652010,1,36,763,1333,2096,474,False,0,0,7883127365485220,90,72937,1769,55,0.0153452463566967,0.3798903627424458,0,0,False,True,False,False,,
30,10001176,269042204,0,33,1650,0,1650,561,False,0,0,7201970842874162,553,7663,31099,60,0.3141313131313131,0.5230962551560623,0,0,False,False,True,False,,
56,10001177,232227237,2,15,433,0,433,1346,True,22601,403,7963651295551005,19766,74763,13100,61,1.4266838299322302,1.0,1,1,False,False,False,True,,
72,10001178,240868838,0,44,178,0,178,967,False,0,0,1081948422623003,15074,2990,3148,43,0.411288215312255,1.0,1,0,False,False,False,True,,
29,10001179,220346606,0,184,2124,0,2124,338,False,0,0,6072235028303424,528,7360,10281,25,0.1936158192090395,0.2910460087674473,0,0,True,False,False,False,,1.0
48,10001180,279060560,0,238,1522,0,1522,755,False,0,0,3753916928091663,1129,20365,102785,338,0.1998013358318624,0.3521324099024991,0,0,False,True,False,False,,1.0
34,10001181,296366021,1,116,2392,451,2843,289,False,0,0,1669687403304544,187,9288,16961,83,0.0718780856807461,0.2417942830967942,0,0,True,False,False,False,,1.0
73,10001182,247689614,1,165,2258,1213,3471,1319,True,13236,330,1061664970084458,1708,0,13126,28,0.2301312919290447,0.4230306797731943,1,0,False,True,False,False,,1.0
70,10001183,238389345,0,422,1561,1254,2815,1833,True,15305,493,151764296280924,1508,14839,9223,70,0.2219385942654148,0.603751305740593,1,0,False,False,True,False,,2.0
33,10001184,230164926,0,39,472,0,472,1316,False,0,0,1150509699613152,10339,19750,26102,103,0.5369014316274477,0.903763963390533,1,1,False,False,False,True,,
39,10001185,235086055,0,189,2465,0,2465,259,True,25699,658,5523228058837743,582,0,21685,81,0.3755440362607367,0.4606107453769995,0,0,False,True,False,False,,1.0
37,10001186,231120146,0,238,2022,68,2090,932,False,0,0,5404762539501115,2467,15520,5473,49,0.0534420466751293,0.3481315863145758,0,0,True,False,False,False,,
66,10001187,258616740,0,4,1116,0,1116,396,True,6407,58,2558627788826031,12072,0,13801,12,1.0825119474313023,0.761299416028394,1,1,False,False,False,True,,
32,10001188,290801793,1,17,808,841,1649,1556,False,0,0,7489030458809718,487,71118,7396,54,0.083058194640972,0.5115961049896087,0,0,False,False,True,False,,3.0
36,10001189,225882013,2,91,1481,0,1481,246,False,0,0,6142293554592055,2162,0,17303,66,0.1770200315102408,0.2707351681945731,0,0,True,False,False,False,,1.0
69,10001190,298732634,0,39,1194,0,1194,1381,False,0,0,9675779911379830,15516,0,5303,17,0.2612572667257858,0.4279953690018721,0,0,False,True,False,False,,3.0
68,10001191,240916561,0,46,1332,0,1332,1238,False,0,0,4576274511608958,1873,0,2312,54,0.0321432543654765,0.1903175440897014,0,0,False,False,False,False,,1.0
47,10001192,265648506,1,18,2028,248,2276,631,False,0,0,9701522133689600,13497,92995,27889,26,0.4712890360957145,0.483314351442371,0,0,False,True,False,False,,3.0
62,10001193,254322017,1,161,2697,0,2697,366,False,0,0,8347612898993074,982,0,7131,19,0.1391604706984368,0.2484822817926383,0,0,True,False,False,False,,1.0
70,10001194,225212062,0,82,3073,0,3073,1118,False,0,0,6113997992715603,11314,65163,92995,341,0.0887447477939064,0.2657377491756016,0,0,True,False,False,False,,1.0
64,10001195,274628070,0,49,627,0,627,1147,True,297,21,3878852858986818,3453,0,775,58,0.0548039377440466,0.5463234889732167,1,0,False,False,True,False,,
51,10001196,274265413,0,42,1276,0,1276,575,False,0,0,4397630900737949,17693,0,7975,22,0.2840909090909091,0.331230407523511,0,0,True,False,False,False,,3.0
26,10001197,274293132,0,1,936,0,936,152,False,0,0,9944574441076926,1367,9481,11820,32,0.3946314102564102,0.5090832075250695,1,0,False,False,True,False,,3.0
46,10001198,238280205,0,52,1351,0,1351,298,False,0,0,2654347591604359,9529,0,4279,37,0.0856022565867125,0.2173275051513393,0,0,True,False,False,False,,
41,10001199,289294612,0,183,2022,0,2022,1268,False,0,0,8398590799658578,288,60288,4717,83,0.0281064912468866,0.2930993154474617,0,0,True,False,False,False,,1.0
28,10001200,231642106,2,24,1619,0,1619,377,False,0,0,3756816784340730,3800,0,87820,322,0.1684576400584672,0.2936580579313261,0,0,True,False,False,False,,1.0
49,10001201,296873663,0,59,1400,0,1400,1384,False,0,0,7177613500788369,3269,18970,2207,21,0.0750680272108843,0.328312925170068,0,0,True,False,False,False,,2.0
35,10001202,265149958,0,201,1928,1370,3298,227,False,0,0,2233854033699952,1737,71007,48727,288,0.0513010831480358,0.2237155011097715,0,0,True,False,False,False,,1.0
30,10001203,213012656,0,107,673,0,673,1433,True,10416,297,8502312653273551,898,82856,18059,74,0.803923537207341,1.0,1,1,False,False,False,True,,2.0
37,10001204,242704875,2,200,1506,513,2019,370,False,0,0,4972490322347714,3010,50086,27899,17,0.8128368732336917,0.5310465442308193,1,1,False,False,True,False,,1.0
67,10001205,215790734,2,174,2272,0,2272,1379,False,0,0,6950935555702006,13741,0,3961,31,0.0562386415265788,0.1135385904134484,0,0,False,False,False,False,,1.0
65,10001206,227164449,1,10,849,484,1333,512,False,0,0,1741364459476121,13896,83121,4102,53,0.0580616852326289,0.2308390776939518,0,0,True,False,False,False,,3.0
26,10001207,286972056,0,33,2131,0,2131,1358,True,33963,317,8939127065076122,2438,0,19656,33,0.4282667121709824,0.5420901974255,0,0,False,False,True,False,,1.0
56,10001208,289503557,1,34,754,0,754,1435,False,0,0,2830564468530455,7716,0,35797,83,0.5720015339874085,0.8211695136253876,1,1,False,False,False,True,,2.0
37,10001209,231626387,0,295,664,0,664,179,False,0,0,5595026356077789,232,0,14787,75,0.2969277108433735,0.5060701521259504,1,0,False,False,True,False,,
35,10001210,228082355,0,46,456,0,456,981,True,15723,146,4332763990460082,1458,14052,7149,47,0.653742067935797,0.9934109788121546,1,1,False,False,False,True,,
55,10001211,294495485,0,251,1163,0,1163,1360,False,0,0,3696269022209755,1320,90315,2185,41,0.0458234590944361,0.4229692831310715,1,0,False,True,False,False,,2.0
38,10001212,278805754,0,131,2455,119,2574,416,False,0,0,617906701512003,1661,19196,1045,16,0.0253739316239316,0.0343919968919968,0,0,False,False,False,False,,1.0
45,10001213,215260108,0,339,1469,0,1469,764,False,0,0,9344907697216218,4577,19881,2847,81,0.0239265814487053,0.2375828858129743,0,0,True,False,False,False,,2.0
35,10001214,286808685,1,106,860,0,860,545,False,0,0,3339192969210530,11374,0,19505,46,0.4930485338725986,0.5256570260665951,1,0,False,False,True,False,,
40,10001215,229711900,1,180,3469,0,3469,543,False,0,0,7122600822837742,280,0,3164,28,0.0325742288844047,0.3688155575198428,0,0,False,True,False,False,,
